title ,text,subject,date
"Di Depan Wakil Ketua KPK, Partai Perindo: Korupsi Harus Dijadikan Musuh Bersama!"," Partai Persatuan Indonesia (Perindo) mengajak seluruh masyarakat dan pemangku kepentingan untuk menjadikan korupsi sebagai musuh bersama. ""Bagaimana kita menjadikan ini (korupsi) musuh bersama,"" kata Ketua DPP Partai Perindo Bidang Hukum dan Advokasi Christophorus Taufik yang didapuk sebagai pembicara dalam Webinar Partai Perindo bertajuk “Tantangan Pemberantasan Korupsi di Indonesia 2022,"" pada Jumat (21/1/2022). Dalam webinar Partai Perindo tentang antikorupsi tersebut turut hadir sebagai narasumber Wakil Ketua Komisi Pemberantasan Korupsi (KPK) Nurul Ghufron dan aktivis antikorupsi Tama S. Langkun. Menurut Chris, begitu dia disapa, upaya bersama memberangus korupsi harus dilakukan secara masif sebagaimana halnya melawan Covid-19. Semua elemen masyarakat dan pemangku kepentingan sepatutnya menjadikan korupsi sebagai musuh bersama agar perilaku koruptif di Indonesia menurun seperti halnya kasus Covid-19. Seruan itu disampaikan Chris, karena indeks korupsi di Indonesia belum seluruhnya menurun. Supply dan demand terjadinya korupsi masih tetap berlangsung. Disparitas ini masih bermunculan lantaran desain besar pemberantasan korupsi tidak sama dengan realitas memberangus korupsi dalam kehidupan sehari-hari. ""Selama kondisi ini masih begini terus, mungkin tidak akan bisa nol korupsi di negara kita, karena kita tidak memperlakukan korupsi sebagai musuh bersama,"" ungkapnya. Menurutnya, dalam menghadapi tantangan korupsi ke depan, seluruh pihak harus mampu menciptakan suatu sistem yang menjamin terjadinya transparansi sesuai tuntutan zaman. Arah mendesain suatu sistem yang bersih tersebut sudah mulai terlihat di era digital saat ini seperti tersedianya e-catalogue, e-government, e-court dan lainnya. ""Semua yang terdigitalisasi pasti akan mengurangi interaksi antarpihak. Ketika interaksi antarpihak tidak terjadi rasanya akan susah untuk menemukan ruang-ruang gelap terjadi kesepakatan-kesepakatan yang koruptif,"" tegas Chris. Sementara itu, Wakil Ketua KPK Nurul Ghufron mengatakan fungsi dan peran partai politik adalah sebagai pilar demokrasi. Parpol juga berperan sebagai agregasi kepentingan rakyat dan sarana partisipasi politik serta kaderisasi pemimpin bangsa. Kemudian, parpol juga memiliki peran sebagai pengatur konflik dan kontrol kebijakan pemerintah, termasuk di antaranya memelihara keutuhan Negara Indonesia serta perantara antara masyarakat maupun pemerintah. ""Kami berharap Partai Perindo sebagai bagian dari partai politik di Indonesia harus menjadi partai yang mampu mengubah atau setidaknya mempertahankan jati diri partai politik,"" kata Ghufron. Adapun, aktivis antikorupsi Tama S. Langkun mengaku berdasarkan data Indonesia Corruption Watch (ICW) 2021 bahwa dalam 5 tahun terakhir ini jumlah penanganan kasus tindak pidana korupsi yang ditangani penegak hukum naik turun. Adapun, pada sisi kerugian negara menunjukkan tren peningkatan dari tahun ke tahun akibat korupsi. ""Ini hal yang sangat mengkhawatirkan, makin banyak kerugian negara terjadi akibat adanya korupsi,"" pungkasnya.",Politik,2022
TNI AL Gagalkan Penyelundupan 5 Pekerja Migran Ilegal ke Malaysia," Sebanyak 5 Pekerja Migran Indonesia (PMI) ilegal yang hendak diselundupkan ke Malaysia berhasil digagalkan oleh Tim Satgas Jala Yudha-22 Pangkalan TNI AL (Lanal) Batam. Komandan Lanal Batam Kolonel Laut (KH), Farid Maruf menyebutkan awalnya ia mendapatkan laporan dari masyarakat berhasil terkait penyelundupan Pekerja Migran Indonesia (PMI) ilegal pada 18 Januari 2022 silam. ""Kami telah menerima informasi dari laporan masyarakat terkait informasi aktifitas pengiriman PMI yang akan keluar dengan tujuan Malaysia. Lalu segera memerintahkan tim Satgas Jala Yudha-22 untuk melaksanakan penyelidikan di daerah yang diduga menjadi tempat penyelundupan tersebut,"" ujar Farid Maruf. Ia menyebutkan, Tim Satgas Jala Yudha kemudian mendapatkan informasi bahwa diperkirakan calon PMI ilegal akan tiba pada 19 Januari 2022 menggunakan mobil Toyota Calya putih di Pelabuhan Pandan Bahari, Tanjung Uncang, Kota Batam yang merupakan jalur tikus menuju Malaysia. ""Ketika mobil yang dicurigai tersebut melintas segera dihentikan dan diamankan dengan penumpang yakni 4 orang perempuan dan 1 orang laki-laki serta 1 orang sopir. Kemudian ke 6 orang tersebut dibawa dan diserahkan kepada pihak kepolisian untuk diadakan penyelidikan lebih lanjut,"" tambah Farid Maruf. TNI AL dikatakan Danlanal Batam akan terus melakukan pengembangan guna menindaklanjuti penegasan Kepala Staf Angkatan Laut (Kasal) Laksamana TNI Yudo Margono. ""Kami berkomitmen untuk terus menegakkan hukum dan menjaga keamanan di wilayah laut yurisdiksi nasional sehingga tidak ada lagi kegiatan penyelundupan PMI ilegal,"" pungkasnya.",Lain-lain,2022
"Kasus Dugaan Pelecehan Anak di Manado, Polisi Segera Tetapkan Tersangka"," Polisi menyatakan segera menetapkan tersangka terhadap seseorang yang diduga menjadi pelaku pelecehan seksual terhadap anak CT (10) di Manado, Sulawesi Utara (Sulut). Dalam penyelidikannya, polisi sudah memeriksa sebanyak sembilan saksi, termasuk tiga orang dokter. Bahkan, penyidik juga telah melakukan visum terhadap korban. ""Penyidik telah melakukan observasi rumah korban yang diduga sebagai tempat terjadinya perkara dan melakukan koordinasi dengan dokter kandungan, dokter anak dan dokter forensik serta melakukan visum,"" kata Kadiv Humas Polri Irjen Dedi Prasetyo kepada wartawan, Jakarta, Jumat (21/1/2022). Lebih lanjut, Dedi menuturkan penyidik juga akan melakukan gelar perkara untuk menaikkan kasus ini menjadi penyidikan. Selain melakukan penyelidikan dan penyidikan, Kapolda Sulawesi Utara Irjen Mulyatno bersama Kapolresta Manado dan penyidik Polresta Manado juga mengunjungi Rumah Sakit Kandou untuk memberikan penguatan dan penghiburan kepada korban dan keluarga. Dari hasil pertemuan dengan korban, didapati informasi satu nama yang menjadi terduga pelaku kekerasan seksual terhadap korban. Satu nama tersebut nantinya berpotensi menjadi tersangka dan akan dilakukan penangkapan. ""Rencana tindak lanjut besok hari akan melangsungkan rilis dengan mengundang mitra pemerhati anak, psikolog anak, serta UPTD (Unit Pelayanan Tehnis Daerah) Provinsi Sulut yang membidangi perlindungan, perempuan dan anak,"" ujar Dedi. Sebelumnya, Seorang bocah 10 tahun di Manado, berinisial CT menjadi korban kekerasan seksual. Ibu korban, berinisial HS meminta bantuan kepada Anggota DPR Dapil Sulawesi Utara (Sulut), Hillary Lasut, dengan mengunggah video di media sosial.Unggahan video ibu korban kekerasan seksual di media sosial tersebut, akhirnya viral. Peristiwa tersebut kata HS, sudah dilaporkan ke Polresta Manado pada 28 Desember 2021. Dia memohon agar menyelesaikan kasus itu hingga tuntas. ""Saya memohon agar ibu membantu saya membantu saya menyelesaikan kasus ini, karena anak saya seperti cacat,"" kata dia dikutip Rabu (19/1/2022). Dalam video berdurasi satu menit itu, ibu korban kekerasan seksual itu mengaku sampai saat ini hanya bisa melaporkan kasus tersebut ke Polresta Manado, dan masih terus menunggu hasil penyelidikannya. ""Sampai saat ini anak saya masih kritis,"" ujarnya. Dari informasi yang berhasil dihimpun, diketahui peristiwa kekerasan seksual itu terjadi pada 7 Desember 2021 lalu. Korban sendiri saat ini mendapatkan perawatan intensif di RSUD Prof. Kandou.",Kriminal,2022
Bangunan yang Terbakar di Kalibata Ternyata Lapak Gudang Kayu," Pemadam kebakaran berhasil menjinakkan si jago merah di kawasan Kalibata, Jakarta Selatan pada Sabtu (22/1/2022) malam ini. Ternyata bangunan yang terbakar merupakan lapak gudang kayu. ""Kebakaran Lapak Gudang Kayu di Jalan Raya Kalibata, Kelurahan Rawajati, Kecamatan Pancoran, Jakarta Selatan,"" dikutip dari akun Twitter BPBD DKI Jakarta, Sabtu (22/1/2022). Dalam proses pemadaman tersebut melibatkan 11 unit mobil pemadam kebakaran serta bantuan pihak terkait. Saat ini pemadam telah selesai dilakukan. ""Penanganan: 11 Unit Damkar, BPBD, PLN, PMI, AGD, Dishub, Satpol PP, PSKB/Tagana, Polsek, Koramil,"" kata BPBD DKI Jakarta.",Lain-lain,2022
BMKG Catat 10 Kali Gempa Susulan Guncang Melonguane Sulut," Badan Meteorologi, Klimatologi dan Geofisika (BMKG) mencatat 10 kali gempa susulan, setelah gempa magnitudo (M) 6,0 di Melonguane, Kepulauan Talaud, Sulawesi Utara, Sabtu (22/1/2022). ""Hingga pukul 15.30 WIB hasil pemantauan BMKG telah terjadi gempa susulan sebanyak 10 kali, dengan magnitudo terkecil 3,4 dan terbesar 4,8 serta gempa susulan yang dirasakan satu kali,"" ujar Koordinator Bidang Mitigasi Gempa Bumi dan Tsunami BMKG Daryono. Daryono mengatakan wilayah Kepulauan Talaud merupakan kawasan rawan gempa, dan diguncang delapan gempa merusak sepanjang sejarahnya. Gempa tersebut merupakan jenis gempa dangkal akibat adanya deformasi/patahan batuan dalam Lempeng Laut Maluku dengan mekanisme kombinasi pergerakan naik-mendatar (oblique thrust). Selain itu dampak guncangan gempa di Melonguane, Kepulauan Talaud, mencapai skala intensitas IV MMI dengan diskripsi dirasakan oleh orang banyak, gerabah pecah, jendela/pintu berderik dan dinding berbunyi. Gempa ini menimbulkan kerusakan ringan pada beberapa rumah warga, sebuah tempat ibadah, dan melukai seorang pekerja bangunan. Gempa ini tidak berpotensi tsunami karena hiposenternya relatif dalam, dengan magnitudo di bawah ambang batas rata-rata magnitudo gempa pembangkit tsunami, sehingga tidak menimbulkan gangguan kolom air laut. ""Seluruh peralatan tide gauge milik BIG di sekitar pusat gempa seperti di Melonguane, Ulu Siau, tidak mencatat adanya kenaikan muka air laut,"" ujar dia. Sebelumnya, gempa terjadi pada hari Sabtu, 22 Januari 2022 pukul 09.26.16 WIB. Episenter gempa terletak di laut pada jarak 34 km arah selatan Kota Melonguane, Kepulauan Talaud, dengan kedalaman 37 km.",Bencana Alam,2022
Dinkes: 1.313 Warga DKI Jakarta Terpapar Omicron," Kepala Bidang Pencegahan dan Pengendalian Penyakit, Dinkes DKI Jakarta Dwi Oktavia memaparkan, berdasarkan data terkini Dinas Kesehatan Pemerintah Provinsi DKI Jakarta, jumlah kasus aktif di Jakarta hari ini naik sejumlah 1.364 kasus, sehingga jumlah kasus aktif kini sebanyak 7.840 (orang yang masih dirawat/isolasi). ""Perlu digarisbawahi bahwa 5.890 orang dari jumlah kasus aktif (75,1%) merupakan transmisi lokal, sedangkan sisanya adalah pelaku perjalanan luar negeri. Sementara itu, kasus positif baru berdasarkan hasil tes PCR hari ini bertambah 1.825 orang sehingga total 877.568 kasus, yang mana 1.528 di antaranya (83,7%) juga merupakan transmisi lokal,"" ujar Dwi di Jakarta, Sabtu (22/1/2022). Selain itu, Dwi turut mengimbau agar masyarakat juga mewaspadai penularan Varian Omicron yang kini juga meningkat di Ibu Kota. Dinkes DKI Jakarta mencatat sebanyak 1.313 kasus Omicron telah memapar warga di Ibu Kota. ""Dari 1.313 orang yang terinfeksi, sebanyak 854 orang adalah pelaku perjalanan luar negeri, sedangkan 459 lainnya adalah transmisi lokal,"" tambahnya. Sementara itu, upaya 3T terus digalakkan, selain vaksinasi Covid-19 yang juga masih berlangsung dengan cakupan yang lebih luas. Data Dinas Kesehatan Provinsi DKI Jakarta mencatat, dilakukan tes PCR sebanyak 23.282 spesimen. Dari jumlah tes tersebut, sebanyak 22.117 orang dites PCR hari ini untuk mendiagnosis kasus baru dengan hasil 1.825 positif dan 20.292 negatif. ""Selain itu, dilakukan pula tes Antigen hari ini sebanyak 56.779 orang dites, dengan hasil 735 positif dan 56.044 negatif. Perlu diketahui, hasil tes antigen positif di Jakarta tidak masuk dalam total kasus positif karena semua dikonfirmasi ulang dengan PCR,"" lanjut Dwi.",Kesehatan,2022
"Berkurang 37 Orang, Wisma Atlet Rawat 2.650 Pasien Covid-19"," Kepala Penerangan Komando Gabungan Wilayah Pertahanan (Kogabwilhan) I Kolonel Marinir Aris Mudian mengatakan bahwa jumlah pasien rawat inap di Rumah Sakit Darurat Khusus Covid-19 (RSDC) Wisma Atlet berkurang 37 orang apabila dibandingkan Jumat 21 Januari 2022. ""Pasien rawat inap terkonfirmasi positif (Covid-19) di Tower 5 dan 6 sebanyak 2.650 orang, sementara jumlah semula (satu hari sebelumnya) 2.687 orang. Pasien rawat inap berkurang 37 orang,"" kata Aris menerangkan perkembangan situasi di RSDC Wisma Atlet Kemayoran, Jakarta, Sabtu (22/1/2022). Ia menyampaikan terhitung sejak 23 Maret 2020 sampai 22 Januari 2022 jumlah pasien yang dirujuk ke RS Darurat Wisma Atlet sebanyak 135.735 orang. Dari jumlah itu, sebanyak 131.414 pasien Covid-19 sembuh dan keluar dari rumah sakit, sementara 1.075 pasien dirujuk ke rumah sakit lain. Aris mencatat pasien meninggal di RS Darurat Wisma Atlet pada 22 Januari 2022 sebanyak 596 orang. Pada kesempatan itu, Aris menyampaikan perkembangan situasi di Rumah Sakit Khusus Infeksi (RSKI) Pulau Galang, Batam, Kepulauan Riau.Jumlah pasien rawat inap di RSKI Pulau Galang, Sabtu, sebanyak 44 orang. ""Pasien rawat inap ada 44 orang terdiri atas 12 orang pria dan 32 perempuan. sebanyak 44 pasien itu seluruhnya terkonfirmasi positif Covid-19,"" terang Aris. Dia mencatat dalam 24 jam terakhir pasien rawat inap di RSKI Pulau Galang berkurang empat orang. ""Pasien rawat inap per 22 Januari 2022 sebanyak 44 orang, semula (satu hari sebelumnya) 48 orang,"" kata dia menegaskan. Terhitung sejak 12 April 2020 sampai 22 Januari 2022, RSKI Pulau Galang menerima total 18.355 pasien. Dari jumlah itu, sebanyak 18.310 pasien keluar dari rumah sakit, katanya. RSKI Pulau Galang melaporkan sampai 22 Januari 2022 ada satu pasien meninggal dunia akibat Covid-19.",Kesehatan,2022
"BNPB: 267 Bencana Alam pada Awal Tahun, Korban Meninggal Dunia 12 Jiwa"," Badan Nasional Penanggulangan Bencana (BNPB) mengeluarkan data perkembangan terbaru terkait peta bencana alam pada awal tahun 2022. Tercatat, sebanyak 267 bencana alam telah menimpa Tanah Air. ""Sampai tanggal 21 Januari 2022 pukul 15.00 WIB, tercatat jumlah kejadian bencana alam sebanyak 267 kejadian,"" tulis BNPB dalam akun twitternya yang dikutip Sabtu (22/1/2022). Adapun, jenis bencana alam yang paling mendominasi adalah banjir dengan jumlah kejadian sebanyak 123. Berikutnya, cuaca ekstrem (91), tanah longsor (39), Karhutla (10), gelombang pasang dan abrasi (2) dan gempa bumi (2). Sementara itu, Provinsi yang tercatat paling banyak kejadian bencana alam terjadi di Pulau Jawa yakni Jawa Barat (Jabar) 65 kejadian, Jawa Timur (Jatim) sebanyak 45 kejadian, dan Jawa Tengah (Jateng) 41 kejadian. ""Bencana alam menimbulkan korban meninggal dunia 12 jiwa, 47 luka-luka dan terdampak dan mengungsi 336.081 jiwa,"" lanjut informasi BNPB. Sementara itu, dampak bencana sekitar 6.449 rumah rusak dengan rincian 585 rumah rusak berat, 975 rumah rusak sedang dan 4.889 rumah rusak ringan. Selain itu 178 fasilitas umum juga mengalami kerusakan dengan rincian 88 fasilitas pendidikan, 58 fasilitas peribadatan, dan 32 fasilitas kesehatan rusak, 12 kantor rusak dan 5 jembatan mengalami kerusakan akibat bencana.",Bencana Alam,2022
"Rumah Kontrakan Terbakar di Matraman, Damkar: Ditinggal saat Masak"," Sebuah rumah kontrakan di Jalan Slamet Riyadi 4, Kelurahan Kebon Manggis, Kecamatan Matraman terbakar, Sabtu (22/1/2022). Kasiops Sudin Penanggulangan Kebakaran dan Penyelamatan Jakarta Timur, Gatot Sulaeman mengatakan, kebakaran disebabkan karena kompor yang menyala. ""Sedang memasak ditinggal oleh pemilik rumah lalu terjadi perambatan ke gorden dan membakar dapur rumah kontrakan,"" kata Gatot di Jakarta Timur, Sabtu (22/1/2022). Sebanyak 20 personel beserta empat unit pompa pemadam kebakaran dikerahkan ke lokasi kejadian untuk memadamkan kobaran api. Api berhasil dipadamkan sekitar pukul 16.19 WIB. ""Tidak ada korban jiwa situasi aman terkendali api sudah padam dibantu warga sekitar,"" ujarnya.",Lain-lain,2022
Kemenkes Catat 1.161 Kasus Konfirmasi Varian Omicron," Kementerian Kesehatan (Kemenkes) mencatat kasus konfirmasi varian Omicron sebanyak 1.161 kasus dari varian yang ditemukan di Afrika itu. Sebanyak dua pasien Omicron meninggal dunia lantaran memiliki komorbid atau penyakit bawaan. Juru bicara Kementerian Kesehatan (Kemenkes), dr. Siti Nadia Tarmizi mengatakan bahwa kedua pasien Omicron tersebut meninggal dunia setelah mendapat perawatan di RS Sari Asih Ciputat dan RSPI Sulianti Saroso. ""Kedua kasus tersebut merupakan pelaporan fatalitas pertama di Indonesia akibat varian baru yang memiliki daya tular tinggi,"" kata Siti saat dikonfirmasi Okezone, Sabtu (22/1/2022). Ia menambahkan, satu pasien Omicron yang meninggal dunia merupakan transmisi lokal. Pasien tersebut meninggal dunia di RS Sari Asih Ciputat. Sementara satu pasien lainnya merupakan Pelaku Perjalanan Luar Negeri (PPLN) yang meninggal dunia setelah dirawat di RSPI Sulianti Saroso. Pada hari ini tercatat 3.205 penambahan kasus baru Covid-19 dengan 627 kasus sembuh, dan 5 kasus meninggal akibat terpapar virus Corona.",Kesehatan,2022
"Wabah Covid-19 Mengganas, Evakuasi Dilakukan di Pangkalan Antartika","ANTARTIKA - Sembilan anggota staf yang tidak divaksinasi dan terinfeksi Covid-19 telah dievakuasi ke Buenos Aires, Argentina setelah lebih dari setengah dari 43 ilmuwan dan personel militer yang ditempatkan di fasilitas Antartika di Hope Bay dinyatakan positif Covid-19. Hal ini diungkapkan Patricia Ortuzar, peneliti kutub yang mengepalai departemen urusan Antartika pemerintah Argentina. Ortuzar mengatakan kepada kantor berita AFP, tak satu pun dari mereka yang dites positif memiliki gejala, tetapi mereka yang tidak divaksinasi telah dievakuasi sebagai tindakan pencegahan. Sisa dari mereka yang terinfeksi telah diinokulasi, dan diputuskan mereka harus tetap berada di stasiun. Orang-orang yang dievakuasi telah ditempatkan di La Esperanza sejak sebelum vaksin tersedia di Argentina tahun lalu. Mereka telah menolak untuk diinokulasi sebelum akhir misi mereka karena kekhawatiran mereka mungkin mengembangkan efek samping di lingkungan ekstrem Antartika. Menurut Ortuzar, wabah di La Esperanza dimulai pada 12 Januari lalu, dengan virus kemungkinan dibawa ke pangkalan oleh pendatang baru. Benua paling selatan itu adalah yang terakhir di dunia yang mencatat wabah Covid-19. Kasus pertama dilaporkan pada Desember 2020 di pangkalan Jenderal Bernardo O'Higgins Riquelme Chili. Argentina memiliki salah satu jejak kaki terbesar di Antartika, dengan enam pangkalan permanen dan tujuh pangkalan yang beroperasi hanya selama musim panas. Populasi permanen sekitar 200 penduduk berlipat ganda di musim panas. Buenos Aires mengklaim sektor Antartika sebagai wilayah nasionalnya, tetapi negara lain tidak mengakuinya.",Kesehatan,2022
"2 Pasien Omicron Meninggal Dunia, di Ciputat dan RSPI Soelianti Saroso","JAKARTA – Dua pasien yang terinfeksi virus Covid-19 varian Omicron dilaporkan meninggal dunia di Ciputat dan RSPI Soelianti Saroso. Hal ini dikonfirmasi Kementerian Kesehatan (Kemenkes). Juru bicara Kementerian Kesehatan, dr. Siti Nadia Tarmizi dilansir dari website resmi Kemenkes, Sabtu (22/1/2022) mengatakan satu kasus merupakan transmisi lokal, meninggal di RS Sari Asih Ciputat dan satu lagi merupakan Pelaku Perjalanan Luar Negeri meninggal di RSPI Sulianti Saroso. Kedua kasus tersebut merupakan pelaporan fatalitas pertama di Indonesia akibat varian baru yang memiliki daya tular tinggi. Siti menegaskan bahwa kedua pasien tersebut memiliki komorbid. Pada hari ini tercatat 3.205 penambahan kasus baru Covid-19, 627 kasus sembuh, dan 5 kasus meninggal akibat terpapar virus Corona. Kenaikan kasus baru konfirmasi merupakan implikasi dari peningkatan kasus konfirmasi Omicron di Indonesia. Sejak 15 Desember hingga saat ini secara kumulatif tercatat 1.161 kasus konfirmasi Omicron ditemukan di Indonesia.",Kesehatan,2022
