title ,text ,subject,label
Certification Of Vaccination Identification 2019” dan Penanaman Barcode Implan di Wuhan pada Tahun 2019,"“COVID-19 adlh, C – Certification O – Of V – Vaccination ID – IDentification 19 – 2019 Artinya adlh, Sertifikat sbg tanda bukti telah divaksin, Yakni berbentuk Bar Code, spt yg tertera pada barang2 yg dijual di swalayan yg jumlahnya ada 13 bar. Mereka mengatakan covid adlh corona virus, Namun nyatanya adlh Barcode, yakni barcode yg akan diimplankan di bagian tertentu pd tubuh manusia, spt jidad, leher, ataupun lengan yg menunjukkan orang tsb sdh divaksin. Dan program pemasangan barcode itu dieksekusi pelaksanaannya pd akhir 2019, di kota Wuhan, RRC Setiap orang pny barcode sendiri2, Layaknya barang, jika tdk ada barcodenya, barang tsb tdk bisa masuk swalayan, Maka nanti, orang yg tdk memiliki tanda barcode pd tubuhnya, mereka tdk bisa masuk ke dlm tempat perbelanjaan, pelayanan umum, pelayanan kesehatan, pendidikan, transportasi, dll Maka dari singkatan COVID-19 diatas kita mengerti, pandemi ini adlh setingan, pandemi ini hny dibuat2, bahkan skenario dr pandemi ini sdh ada sejak th 2010 dlm suatu kajian akademi dr Universitas2 terkenal di dunia, yg diprakarsai dan didanai gembong Elit Global, Rockefeller Foundation…, Dan simulasi dr kajian tsb persis sama dg yg terjadi pada hari ini, Apa tujuan besar dr pandemi setingan ini, ~ De Populasi, dg pasien yg ditakut2 i hingga bnyk yg mati krn depresi, dan selanjutnya dg vaksin, Vaksin itu berisi material kimia yg berbahaya dr ekstrak janin yg digugurkan, dll, jg mengandung logam2 spt aluminium dll, yg ini bila menyatu dg sel2 kita, sangat rentan terkena ganasnya radiasi 5G, Ini adlh program GREAT RESET menuju gerbang Tata Dunia Baru, New World Order…! Yakni dimana dunia terbagi hny menjadi dua kelompok manusia saja, Klas Majikan dg Dajjal kelak sbg pemimpin tertingginya, dan Klas Budak, yakni semua manusia yg tdk diakui sbg golongan mereka… Apakah rencana COVID-19 ini benar2 akan terwujud? Jika di Negri ini, aku pesimis kita bisa menolaknya, walaupun aku tdk pernah putus asa mengingat betapa mudahnya dibodoh2 innya mereka dg istilah PROKES padahal sejatinya Protocol kepatuhan menuju gerbang Tata Dunia Baru, NWO. Wallahu A’lam",Kesehatan,FAKE
FPI sudah masuk Wamena untuk mengibarkan bendera Merah Putih dan Posko Jihad Wamena.,"Defacto ini FPI sudah masuk WAMENA utk meNGIBARkan bendera MERAH PUTIH, meNURUNkan bendera KEJORA, meLINDUNGI warga pendatang yg dibantai dan diusir. Luar biasa daripada yg koar2 sok NKRI tapi hobinya hy mbubarin pengajian di masjid doang hy ngaku sok NKRI giliran ada bahaya negara yang mengancam jiwa dan raga anak bangsa malah mlempem, katanya nggak ada jatah anggaran. SEMOGA yg sering TERIAK jagoan NKRI dsb BERANI berbuat yg sama.",Penipuan,FAKE
Malam ini jam 24:00 BBM naik Tanggal 30 Agustus 2019,*Sekilas info* Malam ini jam 24:00 BBM naik : Premium. Rp 9.500 Pertalite. Rp 11.000 Pertamax. Rp 14.000 Bio Solar. Rp 8.250 Dexlite. Rp 13.000 *mohon di sebar luaskan kepada temen atau family atau sahabat yang belum mengetahui…Pastiin kalau hari ini naik .. semua mobil/motor di fullin aja”,Ekonomi,FAKE
Info Rekrutmen CPNS dibuka Tanggal 23 Oktober 2019,"Resmi di buka pendaftaran CPNS dan PPPK (P3K) pada 23-10-2019 Pemerintah akan membuka penerimaan CPNS PPPK (P3K) tahap ke duaTahun 2019! sebayak* 150.000. Tenaga Guru (SD,SMP, SMU/SMK) sebanyak 100.000 orang; Tenaga Kesehatan (Dokter, Bidan, Perawat, dll) sebanyak 50.000 orang; Tenaga lainnya Adapun lulusan yang akan direkrut mulai dari tingkatan pendidikan lulusan SMU/SMK, D-III, D-IV & S-1 dari berbagai jurusan. Berikut jurusan yg akan direkrut: 1. Guru SD 2. Guru SMP 3. Guru SMU/SMK 4. Dokter Umum 5. Dokter Spesialus6. Dokter Gigi 7. Bidan 8. Perawat 9. Analis Kesehatan 10. Farmasi 11. Ilmu Kesehatan Masyarakat",Penipuan,FAKE
"Pemadaman listrik wilayah bekasi hari Sabtu dan Minggu, Tgl 24 & 25 Agustus 2019","Sekilas info Hasil rapat BPJT , Kepolisian, proyek elepatit dan LRT Pemadaman listrik wilayah bekasi Hari Sabtu dan Minggu Tgl 24 & 25 Agustus 2019 (siang) kurang lebih 4-5 jam Kegiatan pemasangan gerder beton elepatit dan LRT di Km 18 tol Jakarta Cikampek yg berada dibawah sutet.",Lain-lain,FAKE
Lowongan Pekerjaan PT Timah Persero Tbk 2019,"Lowongan Kerja Staff Administrasi PT TIMAH Persero Tbk 2019 PT Timah Tbk - Batam PT Timah (Persero) Tbk telah berdiri sejak tanggal 02 Agustus 1976 dan merupakan badan usaha milik negara (BUMN) yang terdepan dalam bidang eksplorasi, penambangan, pengolahan serta pemasaran bahan baku timah dan turunannya. Selain itu PT Timah Tbk telah melantai di bursa efek indonesia sejak tahun 1995 dengan kode emiten “TINS”. Posisi yang dibutuhkan : 1. Manager Service 2. Kepala Produksi 3. Staff Administrasi 4. Sekretaris 5. Supervisior 6. Customer Service 7. Industri 8. Kimia / Teknik Lingkungan 9. Manajemen Bisnis / Niaga 10. Keuangan 11. Akuntasi 12. Komunikasi Persyaratan : 1. Pria/Wanita, usia maksimal 19 tahun ke Atas 2. Pria, pengalaman minimal 1 tahun (1,4,5) 3. Pendidikan SMK,DI,D2 D3,D4, S1, S2, S3 semua jurusan 4. Bersedia ditempatkan di wilayah kerja PT.Timah Tbk Kelengakapan berkas lamaran : 1. Surat lamaran dan Daftar Riwayat Hidup 2. Foto Copy ijazah dan transkrip 3. Foto Copy KTP 4. Pasphoto ukuran 4 x6 cm 5. No.HP/Tlpn 6. Email Kirimkan lamaran dan CV lengkap via email: (corsec.pttimah@asia.com)",Penipuan,FAKE
OKTOBER 2019 PRABOWO-SANDI DILANTIK,"*OKTOBER 2019 PRABOWO-SANDI DILANTIK* *Rapat Terakhir di MPR Mengenai Pelantikan berdasarkan UUD45* _”Jokowi atau Prabowo, presiden RI ?”_ Jkw menang di pilpres 2019 tapi gak otomatis bisa dilantik. _*Kenapa?*_ Karena *Pasal 6 UUD 1945* mengharuskan agar pemenang pilpres harus menang di 50% wilayah provinsi dan tidak boleh ada suara di wilayah provinsi yang di bawah 20 persen. Prabowo tidak menang secara De Jure (menurut KPU dan MK) tetapi Paslon 02 menang di 26 Provinsi dan tidak ada perolehan suara di bawah 20 persen. Dengam demikian maka Prabowo menang 2 point Versi *UUD 1945* dan Jokowi menang hanya 1 poin. Solusinya.. pertama, MPR harus bersidang untuk melantik PRABOWO bukan melantik jokowi. Kalau melantik Jokowi berarti melanggar UUD. Bila dipaksakan Jokowi dilantik, maka ada 26 Provinsi yang melawannya. Kedua, pemilihan ulang. Banyak rakyat tidak mau pilpres ulang karena mereka yakin bahwa PEMENANG PILPRES adalah Prabowo Sandi. Jadi tidak ada alternatif lain kecuali MPR harus melantik Prabowo-Sandi sebagai Presiden dan Wapres RI 2019-2024. _*UUD 1945 hanya bisa dirubah melalui Amandemen dlm Sidang Umum MPR dan DPR. Skenario apa yang akan ditempuh oleh KUBU 01 ?",Politik,FAKE
JOKOWI DIPASTIKAN TIDAK MENANG PILPRES 2019,"Dedy McLaren: JOKOWI DIPASTIKAN TIDAK MENANG PILPRES 2019 By: Restu Bumi Nih saya Bongkar kenapa TKN lesu saat lihat Quick Count dan (Saat itu) gak berani Deklarasi kemenangan padahal Hasilnya memenangkan Jokowi tidak seperti saat Pilpres 2014. Sekedar Catatan… Di belakang Jokowi ada Yusril Pakar ahli Tata Negara. Berdasarkan UUD 1945 Pasal 6A Ayat 3 yang berbunyi: “Pasangan calon Presiden dan Wakil Presiden yang mendapatkan suara lebih dari lima puluh persen dari jumlah suara dalam pemilihan umum dengan sedikitnya dua puluh persen suara disetiap provinsi yang tersebar dilebih dari setengah jumlah provinsi di Indonesia dilantik menjadi Presiden dan Wakil Presiden.” Jadi Dalam pasal tersebut ada 3 syarat dalam memenangkan Pilpres : 1. Suara lebih dari 50% 2. memenangkan suara di 1/2 jumlah provisnsi (17 Provinsi) 3. Di 17 Provinsi lainnya yang kalah minimal suara 20% Syarat ini memang dibuat agar presiden terpilih mempunyai acceptibility yang luas di berbagai daerah. Kebanyakan orang hanya mengetahui sebatas kemenangan di atas 50% saja. Padahal, Undang-undang men-syarat-kan beberapa poin tambahan, selain sekadar meraup suara lebih dari 50%! Sebagai contoh penduduk di pulau Jawa yang berpopulasi lebih dari separuh penduduk Indonesia, alias lebih dari 50% penduduk Indonesia. Menang mutlak 100% di pulau Jawa, namun kalah di luar Jawa (yang berarti menang lebih dari 50% suara) tidak berarti memenangkan pilpres di Indonesia! Pilpres di Indonesia memberikan syarat tambahan selain meraup suara lebih dari 50% pemilih sah di Indonesia, yaitu: Menang di minimal 1/2 dari jumlah propinsi di Indonesia (17 propinsi). Artinya, walau meraih suara lebih dari 50%, tapi hanya berasal dari sejumlah propinsi, maka kemenangan tersebut tidak sah. Dan juga Pada propinsi-propinsi yang kalah, jumlah suara yang diraup tidak kurang dari 20%. Artinya, walau menang di lebih dari 1/2 jumlah propinsi di Indonesia, namun ada propinsi yang minim pendukung pasangan tersebut, maka kemenangan tersebut juga tidak sah. Makanya Deklarasi Kemenangan Jokowi semalam yang dilakukan TKN oleh Moeldoko tanpa Jokowi adalah Deklarasi yang dipaksakan hanya sekedar menutupi rasa Malu karna Kemenangan versi Quick Count untuk mereka tidak memenuhi 2 syarat lainnya yakni hanya menang di 14 Provinsi dan ada beberapa daerah (menurut hasil Quick Count) yang Jokowi mendapat dibawah 20% menurut Survei Quick Count Indo Barometer yakni Aceh dengan DPT: 3.523.774 Jokowi-Ma’ruf: 17,12% – Prabowo-Sandi: 82,88% dan di Sumbar dengan DPT:3.718.003 Jokowi-Ma’ruf: 9,12% – Prabowo-Sandi: 90,88%. Berbeda dengan kemenangan Jokowi di 2014 dimana kemenangannya (menurut Quick Count) kurang lebih 22 Provinsi dengan rata² Persentase 52%. Jadi Paham kan, mengapa mereka nggak berani Deklarasi Kemenangan dan hanya Manyun, Melongo dan Mungkin nyaris Mewek liat hasil Quick Count meski hasilnya mengunggulkan Mereka. SELESAI Harap ini disebarkan seluas-luasnya agar publik tahu tentang aturan ini …….”",Politik,FAKE
Jokowi Diruqiyah dan Tambah Ilmu Ghaib untuk Menangi Pilpres 2019,"1. Info A1, 2 hari lalu Jokowi sedang di rukiah + menambah power kekuatan ilmu goib, semenjak januari 2019 JKW sering mengalami kesurupan, teriak-teriak, bahkan ngomong sendirian. Menurut paranormal yang mengobatinya : itu karena JKW berambisi ingin menjadi pejabat seumur hidup dengan jalan yang tidak benar, dengan jalan ilmu hitam dan mantra-mantra sesat. Pilpres 2019 membuat JKW semakin nekat menambah semua kekuatan jin dengan jalan apapun dan tumbal apapun, karena dia sudah merasakan kekalah dan yakin kalah oada Pilpres 2019. Akhirnya dia menambah ilmu+mantra kekuatannya yang akhirnya mengenai dirinya sendiri. Setelah rukiah pembersihan pada diri JKW ini, beliau akan menambah kekuatan jinnya hingga 7 x lipat dari sebelumnya agar tetap berkuasa dan menjadi presiden, ungkap paranormal ki jagad xxxx.,” 2. “Sentuhan di dada sebelah kiri oleh para Ulama adalah mencontoh Rasulullah ————- *sedangkan sentuhan di kepala biasanya di ruqiyah #2019GantiPresiden,",politik,FAKE
Media Sosial dan Aplikasi Pesan Dipantau Dimasa Tenang Pemilu 2019,"Mulai besok sudah berlaku Minggu tenang : Semua panggilan dicatat. Semua rekaman panggilan telepon tersimpan. WhatsApp dipantau, Twitter dipantau, Facebook dipantau, Semua…. media sosial….. dan forum dimonitor Informasikan kepada mereka yang tidak tahu. Perangkat Anda terhubung ke sistem pelayanan. Berhati-hatilah mengirimkan pesan yg tidak perlu. Beritahu anak-anak Anda, Kerabat dan teman tentang berita ini Jangan teruskan tulisan atau gambar atau video dll yg bersifat negatif / menjelekkan paslon lain Bila perlu hapus saja postingan yang masuk kalau akan merugikan anda. Informasikan berita ini kepada orang lain agar selalu waspada. Ini sangat serius, perlu diketahui semua kelompok dan anggota /individu. Bila anda sebagai Admin Group infokan pemberitahuan ini ke Group anda, agar berhati-hati dalam mengirim/meneruskan berita",Politik,FAKE
Informasi 12 Tempat Rawan Begal Di Surabaya Oleh Kapolrestabes Surabaya,"Informasi dari group sebelah: 12 Tempat Rawan Begal Sadis Di Kota Surabaya. Mohon Menghindari Area Ini demi keselamatan Bersama, All: Jalan Lingkar Barat Lakarsantri Surabaya Kebun Bibit Wonorejo Surabaya Jalan Kalibokor Surabaya Samping Utara Masjid Al Akbar Jambangan Surabaya Jalan Tambak Osowilangon Surabaya Jalan Raya Kendung Surabaya Jalan Rungkut Asri Surabaya Jalan Darmo Permai Surabaya Jalan Simo Kwagean Surabaya Jalan Raya Panjang Jiwo Surabaya Jalan Raya Satelit Selatan Balongsari Surabaya Kapolrestabes Surabaya, Kombes Pol Sandi Nugroho, menegaskan Mulai Surabaya Barat, Surabaya Selatan, Surabaya Timur, Surabaya Utara, bahkan wilayah Surabaya Pusat Waspada buat semuanya dulur melintasi jam malam dan Berkendara kondisi jalan Sepi.Semoga bermanfaat",Kriminal,FAKE
MENHAN PRABOWO meminta Pada MENHAN CHINA untuk membebaskan para sandara yang di tahan di Cham Militer China,"Beredar kabar bahwa 16 Desember 2019 tepatnya hari Senin kemarin MENHAN Prabowo Subianto sudah hadir di China dan berjumpa pada MENHAN China.. MENHAN PRABOWO meminta Pada MENHAN CHINA untuk membebaskan para sandara yang di tahan di Cham Militer China.. MENHAN PRABOWO akan membebas kan Warga dan Sandrar UYGHUR ‘ secepatnya… Personil TNI sudah di siapkan untuk misi pembebasan warga Uyghur yang di sandra China.. MENHAN CHINA meminta dua syarat pada MENHAN PRABOWO… 1. MENHAN China Meminta Indonesia. Berkerja sama Dalam Bidang Latihan Militer Gabungan. 2. MENHAN China meminta pada MENHAN PRABOWO untuk mengirim angota Pasukan Elite TNI Indonesia untuk melakukan kerjasama dalam bidang Study MILITER.. Dua persyaratan Itu di ajukan Menhan China Pada Menhan Prabowo.. Namun DI TOLAK Sama Menhan PRABOWO alasannya bahwa Itu sudah ada dalam bidang bilateral dalam negara.. Jadi MENHAN Prabowo MENOLAK Dengan Tegass, MENHAN PRABOWO SUBIANTO mengecam & mengutuk pada negara China. Menhan Memberikan STATEMENT PADA PEMERINTAH CHINA. PRAJURIT TNI INDONESIA SUdah Di Siapkan Untuk BERPERANG MELAWAN CHINA. UNTUK Membebaskan Saudara2 Kami Umat Muslim Yang Di Siksa Dan Di tangkap.. Kapan Pun Kami Siapp BERPERANG…!!! Itu Lah Perkataan MENHAN PRABOWO pada MENHAN CHINA.. NATO JUGA SIAP2 BERPERANG, 33 NEGARA NATO & EROPA… SEDANG MEMINTA IZIN PADA PBB UNTUK BERPERANG… Rakyat INDONESIA Pasti Mendoakan Para Pejuang Allah",Fitnah,FAKE
Wanita hamil tidak boleh keluar selama gerhana matahari berlangsung,"Banyak yg inbox aq soal gerhana. Nih simak penjelasannya. Pasalnya, energi negatif yang dipaparkan oleh gerhana matahari dapat memengaruhi kesehatan jabang bayi dan ibunya. Untuk mengetahui lebih lanjut, yuk simak ulasan lengkapnya, sebagaimana dilansir dari Boldsky, Jangan keluar rumah Wanita hamil tidak boleh keluar selama gerhana matahari berlangsung. Hal ini diyakini dapat memengaruhi kesehatan janin. Banyak bayi yang dilahirkan dengan tanda merah di tubuhnya, karena efek dari gerhana matahari baca juga: Hindari benda-benda tajam Wanita hamil harus menghindari benda-benda tajam seperti pisau, gunting, jarum, dan lain sebagainya. Menurut para ahli, penggunaan benda tajam saat gerhana matahari bisa memengaruhi perkembangan organ tubuh bayi di dalam kandungan. Hindari konsumsi makanan apa pun Makanan yang dimasak selama gerhana matahari tidak boleh dikonsumsi oleh wanita hamil. Paparan sinar gerhana dipercaya bisa mencemari makanan, dan lagi-lagi dapat berdampak buruk bagi kesehatan bayi. Jika Anda tidak menahan rasa lapar, tambahkan lah daun tulsi karena dipercaya dapat membuat makanan menjadi lebih aman untuk dikonsumsi. Mandi setelah gerhana matahari berlangsung Konon katanya, wanita hamil diwajibkan membersihkan diri (mandi) setelah gerhana matahari berakhir. Jika tidak, bayi akan menderita penyakit yang berhubungan dengan kulit. Jangant tidur saat gerhana matahari terjadi Wanita hamil juga tidak boleh tidur selama gerhana matahari berlangsung. Ini mungkin sulit untuk dilakukan, mengingat energi negatif dari paparan sinar gerhana dapat memicu rasa kantung yang berlebih. Bsk gerhana berlangsung jam 10 sampai jam 12 Entah mitos entah fakta smua di tangan anda",Mitos,FAKE
"Delegasi Uighur Dikabarkan Ditolak Jokowi, Salim Said: Indonesia Merdeka Apa Dijajah China?","Komitmen pemerintah Indonesia terhadap nasib muslim Uighur di Xinjiang, China diragukan oleh Pengamat pertahanan dan keamanan, Salim Said. Dalam sebuah video wawancara dengan salah satu stasiun TV swasta, Salim mengungkap fakta bahwa Presiden Joko Widodo pernah menolak kedatangan delegasi Uighur di Istana Kepresidenan. “Delegasi muslim Uighur datang diantar oleh Din Syamsudin, sudah datang di depan Istana mau ketemu presiden, (tapi) ditolak presiden,” kata Salim Said dalam cuplikan video yang diunggah akun twitter @putrabanten80, Selasa (2/4). Padahal, kata Salim, Jokowi bisa saja mendapat citra yang positif jika sudi menerima delegasi Uighur yang beberapa waktu belakangan menjadi sorotan dunia, termasuk perhatian dari Indonesia. Namun yang cukup mencengangkan, Presiden Jokowi justru menolak delegasi dengan alasan yang dianggap tidak masuk akal. “Orang ini (Uighur) datang bawa AlQuran tulisan tangan sebagai hadiah kepada presiden RI, presiden sebuah negara dengan penduduk Islam yang besar, itu kan bagus kalau diterima, tapi katanya ditolak,” jelasnya. “Ini sumbernya Din Syamsudin, presiden tidak ingin menyakiti hati pemerintah China,” imbuhnya. Mendengar alasan tersebut, Guru Besar Ilmu Politik Universitas Pertahanan Indonesia (Unhan) ini menganggap bangsa Indonesia saat ini tak ubahnya seperti saat masih mengalami masa penjajahan. “Ini kan aneh. Apa kita ini bangsa merdeka apa bangsa terjajah oleh Tiongkok?” tandasnya.(Jft/rmol/EraMuslim)",Fitnah,FAKE
Legenda Hello Kitty berasal dari gadis penderita kanker mulut dan Hello Kiity artinya dalam bahasa China adalah Halo Iblis,"ko jd takut ya apa ini benar ? apa ada yg tau tntang cerita hellokitty 😣😭 baru ngeuh kalo hello kitty ga punya mulut 😣 asal mula hello kitty Menurut LEGENDA HELLO KITTY, Hello Kitty diciptakan pada tahun 1970 oleh seorang wanita yang memiliki seorang anak perempuan berumur 14 tahun dan di diagnosa menderita kanker mulut. Dokter memberi tahu kepada sang ibu, bahwa kondisi putrinya sudah sangat parah. Mereka tidak bisa menemukan obatnya dan tidak ada yang dapat mereka lakukan untuk menolongnya. Tetapi sang ibu menolak untuk melepaskan harapan yang ada. Ia mengunjungi setiap gereja yang ada dikotanya untuk berdoa demi kesembuhan putrinya. Ketika itu semua tidak membuahkan hasil, ia merasa sangat putus asa. Sang ibu yang depresi menjadi terlibat dengan ritual supranatural dan perjanjian dengan iblis. Dikatakan bahwa, guna menyelamatkan hidup putrinya, ia membuat perjanjian dengan iblis itu sendiri. Untuk menyembuhkan kanker yang diderita putrinya, Iblis meminta sebuah bayaran. Sang ibu harus menciptakan suatu karakter yang harus dapat menarik perhatian anak-anak di seluruh dunia. Iblis itu ingin menggunakan popularitas karakter kartun tersebut untuk menjaring mereka masuk ke dalam penyembahan setan. Ketika putrinya itu akhirnya sembuh dari penyakit kankernya, sang ibu berusaha untuk menepati janjinya. Dia membuat Hello Kitty. Sesuai dengan bentuknya, Hello Kitty digambarkan tidak memiliki mulut karena hal ini mengingatkannya pada anak gadisnya yang pernah mengidap kanker mulut. Hello Kitty Kata ‘Kitty’ juga berarti ‘Iblis’ dalam bahasa China, jadi Hello Kitty dapat berarti ‘Halo Iblis’. Setelah itu, siapapun yang membeli pernak-pernik Hello Kitty berarti akan mempersilahkan setan untuk masuk ke dalam hatinya. Kini, para pemuja setan di seluruh dunia memakai Hello Kitty sebagai suatu simbol rahasia dan beberapa dari mereka bahkan menggunakan tattoo Hello Kitty pada tubuhnya. Pemuja setan melakukan itu untuk mengartikan dirinya sebagai 'anak gadis iblis' Astagfirullah utnung diingatkan 😇😇",Mitos,FAKE
